id_evento,evento annullato?,programma ufficiale,titolo_evento,id_luogo,nome_luogo,comune,provicia,indirizzo,latitudine,longitudine,luogo_unique_name
3638,NO,SI,Angelo di Kobane,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
4167,NO,NO,Angelo Galantini | Fotografia nei Francobolli,237,Galleria Cine Sud,Matera,Matera,Via Antonio Passarelli 29/31,40.6653009,16.6042835,Galleria Cine Sud (Matera)
4165,NO,NO,Angelo Galantini | Saluti da,237,Galleria Cine Sud,Matera,Matera,Via Antonio Passarelli 29/31,40.6653009,16.6042835,Galleria Cine Sud (Matera)
4152,NO,SI,Anima e tradizione,339,Municipio,Barile,Potenza,Corso Vittorio Emanuele 14,40.945968,15.673470,Municipio (Barile)
4581,NO,NO,Anna Lorenzetto,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
2651,NO,NO,Anteprima 'Matera 2019. Il futuro è qui' - Sky Arte racconta Matera 2019,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
2823,NO,NO,Anteprima Amabili Confini 2019,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
2246,NO,SI,Anteprima di Biennale Democrazia 2019,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
2875,NO,SI,Anteprima Nazionale - The Mars Generation,195,Cinema Il Piccolo,Matera,Matera,Via XX Settembre 14,40.66805,16.60663,Cinema Il Piccolo (Matera)
3779,NO,SI,Anton Vidokle nel giardino di Oliveto Lucano,254,Giardino Di Comunità,Oliveto Lucano,Matera,Via Del Maggio,40.53525,16.18356,Giardino Di Comunità (Oliveto Lucano)
3123,NO,SI,Anton Vidokle nel giardino di Oliveto Lucano,254,Giardino Di Comunità,Oliveto Lucano,Matera,Via Del Maggio,40.53525,16.18356,Giardino Di Comunità (Oliveto Lucano)
3301,NO,NO,Antonella Tamiano presenta a Matera il libro 'Come frammenti di stelle',311,Libreria Di Giulio,Matera,Matera,Via Dante Alighieri 61,40.672017,16.5941357,Libreria Di Giulio (Matera)
2383,NO,NO,Antonio Esposito / Live Unplugged,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
2710,NO,SI,Anzi Capitale delle Stelle,56,Anzi,Anzi,Potenza,Via Fittipaldi 12,40.516087,15.924965,Anzi (Anzi)
2249,NO,NO,Apericena Solidale,537,Prestige Cafè,Matera,Matera,Viale Dei Peucezi 1,40.6797749,16.5883967,Prestige Cafè (Matera)
2052,NO,NO,AperiConcerto - Comunità in festa,122,Casa Netural,Matera,Matera,Via Galileo Galilei 1,40.676612,16.594213,Casa Netural (Matera)
2206,NO,NO,Aperitivo con dj set @1806 Café,37,1806 Café,Matera,Matera,Via Lucana 238,40.6613076,16.61025,1806 Café (Matera)
4178,NO,NO,Aperitivo con il casaro,208,Concept - Lunatic Bistrot,Bernalda,Matera,Via Cairoli 5,40.409626,16.688249,Concept - Lunatic Bistrot (Bernalda)
2588,NO,NO,Aperitivo con Valerie,122,Casa Netural,Matera,Matera,Via Galileo Galilei 1,40.676612,16.594213,Casa Netural (Matera)
2431,NO,SI,Apertura Gardentopia day,435,Open Design School - Casino Padula,Matera,Matera,Via Dei Pesci,40.642424,16.624893,Open Design School - Casino Padula (Matera)
3266,NO,NO,Apertura straordinaria dell'Anfiteatro romano di Venosa,474,Parco Archeologico di Venosa,Venosa,Potenza,Strada Provinciale 18 Ofantina,40.967837,15.826620,Parco Archeologico di Venosa (Venosa)
2762,NO,SI,Apollo Soundtrack,142,Cava Del Sole,Matera,Matera,Strada Statale 7 Via Appia 32,40.681151,16.598275,Cava Del Sole (Matera)
2115,NO,NO,Appello e decisione,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
3865,NO,SI,Aqua,402,Municipio,Savoia Di Lucania,Potenza,Piazza Plebiscito 16,40.569398,15.551466,Municipio (Savoia Di Lucania)
2663,NO,SI,Arboratorio#2,540,Quartiere Serra Venerdì,Matera,Matera,Viale Europa,40.66805,16.59079,Quartiere Serra Venerdì (Matera)
2662,NO,SI,Arboratorio#2: Dejeneur sur l'herbe,540,Quartiere Serra Venerdì,Matera,Matera,Viale Europa,40.66805,16.59079,Quartiere Serra Venerdì (Matera)
3248,NO,NO,ArcheoBookZ,420,Museo Archeologico Nazionale Di Metaponto,Bernalda,Matera,Via Aristea 21,40.3731339,16.806823,Museo Archeologico Nazionale Di Metaponto (Bernalda)
2766,NO,SI,Archeocaccia Revertera,11,Luoghi vari,Garaguso,Matera,,40.548868,16.227689,*Luoghi vari (Garaguso)
1902,NO,NO,Archi Della Busciolano,502,Piazza Giovanni Pascoli,Matera,Matera,Piazza Giovanni Pascoli,40.66320,16.61009,Piazza Giovanni Pascoli (Matera)
2457,NO,SI,Architettura e città antiche – come renderle accessibili,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
2042,NO,SI,ArCo - Archivio digitale di Comunità,584,Strada Statale 92,Laurenzana,Potenza,Strada Statale 92,40.46092,15.97155,Strada Statale 92 (Laurenzana)
2080,NO,NO,Armonie classiche tra i Sassi,465,Palazzo Viceconte,Matera,Matera,Via San Potito 7,40.666575,16.612216,Palazzo Viceconte (Matera)
3538,NO,NO,Arrampicata Day E Corso Di Approfondimento,482,Parete Da Arrampicata 8017,Balvano,Potenza,Via Città Giardino,40.658758,15.506704,Parete Da Arrampicata 8017 (Balvano)
4287,NO,SI,Arrivederci Vergogna!,57,Archivio Di Stato Di Matera,Matera,Matera,Via Tommaso Stigliani 25,40.668794,16.607977,Archivio Di Stato Di Matera (Matera)
1880,NO,SI,Ars Excavandi,423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
3694,NO,NO,Art and Disabilities,307,Largo Giacomo Leopardi,Matera,Matera,Largo Giacomo Leopardi,40.6729692,16.5950847,Largo Giacomo Leopardi (Matera)
2198,NO,SI,Art Thinking,273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2196,NO,SI,Art Thinking,273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2600,NO,SI,"Art Thinking, 'Asta e la Vista...'",273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2595,NO,SI,"Art Thinking, 'Il Futurismo, la Società, il Lavoro'",423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
2596,NO,SI,"Art Thinking, 'Il Passato del Futuro: Le Avanguardie storiche'",423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
2597,NO,SI,"Art Thinking, 'Le origini del Contemporaneo'",273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2601,NO,SI,"Art Thinking, 'Passaggi e Paesaggi: Arte Pubblica, Qualità Urbana'",273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2199,NO,SI,Art Walking,271,Hotel Casa Diva,Matera,Matera,Vico Giumella 3,40.664488,16.609469,Hotel Casa Diva (Matera)
2197,NO,SI,Art Walking,280,Hotel Sextantio Le Grotte Della Civita,Matera,Matera,Via Civita 28,40.6677,16.6118,Hotel Sextantio Le Grotte Della Civita (Matera)
2195,NO,SI,Art Walking,273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2591,NO,SI,"Art Walking, ‘Acqua, Arte, Vita’",272,Hotel Corte San Pietro,Matera,Matera,Via Bruno Buozzi 97,40.663959,16.611157,Hotel Corte San Pietro (Matera)
2593,NO,SI,"Art Walking, ‘Architettura intelligente’",504,Piazza Giovanni XXIII,Matera,Matera,Piazza Giovanni XXIII,40.6721,16.5954,Piazza Giovanni XXIII (Matera)
2586,NO,SI,"Art Walking, ‘Arte Tempo e Decoro’",274,Hotel Le Dimore Dell'idris,Matera,Matera,Via Madonna Dell'idris 16,40.664073,16.611633,Hotel Le Dimore Dell'idris (Matera)
2590,NO,SI,"Art Walking, ‘Arte, Politica, Comunità’",273,Hotel Del Campo,Matera,Matera,Via Lucrezio 1,40.681042,16.583872,Hotel Del Campo (Matera)
2592,NO,SI,"Art Walking, ‘La recente storia dei Sassi’",274,Hotel Le Dimore Dell'idris,Matera,Matera,Via Madonna Dell'idris 16,40.664073,16.611633,Hotel Le Dimore Dell'idris (Matera)
2589,NO,SI,"Art Walking, ‘Politica e Geometria’",276,Hotel Locanda Di San Martino,Matera,Matera,Via Fiorentini 71,40.666704,16.608269,Hotel Locanda Di San Martino (Matera)
2594,NO,SI,"Art Walking, ‘Vicinati contemporanei’",535,Poste Italiane,Matera,Matera,Viale Francesco Saverio Nitti 8,40.666,16.5929,Poste Italiane (Matera)
2673,NO,NO,Arte & Artigianato della Città di Fermo,109,Casa di Ortega - Museo delle Arti applicate,Matera,Matera,Via San Nicola Del Sole,40.668441,16.610989,Casa di Ortega - Museo delle Arti applicate (Matera)
2328,NO,NO,Arte e Artigianato nel Museo Josè Ortega,109,Casa di Ortega - Museo delle Arti applicate,Matera,Matera,Via San Nicola Del Sole,40.668441,16.610989,Casa di Ortega - Museo delle Arti applicate (Matera)
2330,NO,NO,Arte e Atigianato nel Museo Ortega,109,Casa di Ortega - Museo delle Arti applicate,Matera,Matera,Via San Nicola Del Sole,40.668441,16.610989,Casa di Ortega - Museo delle Arti applicate (Matera)
4735,NO,SI,Arte e scienza on the road,436,Open Dome,Matera,Matera,Piazza San Francesco 12,40.66523,16.60865,Open Dome (Matera)
2458,NO,SI,Arti performative e disabilità nel Regno Unito e Italia,90,Campus Universitario - Unibas,Matera,Matera,Via Lanera 20,40.662055,16.602667,Campus Universitario - Unibas (Matera)
3685,NO,SI,Artificial Things - StopGap Dance Company,560,Sala Pier Paolo Pasolini - Il Circo,Matera,Matera,Via Gaio Sallustio Crispo,40.68113,16.57707,Sala Pier Paolo Pasolini - Il Circo (Matera)
4414,NO,NO,Artigianato Artistico Abruzzese - Work Shop,238,Galleria CNA Basilicata,Matera,Matera,Piazza Duomo,40.6665099,16.6109633,Galleria CNA Basilicata (Matera)
2311,NO,SI,Artisti. Dall’opera alla persona,99,Casa Cava,Matera,Matera,Via San Pietro Barisano 47,40.668458,16.609254,Casa Cava (Matera)
3444,NO,NO,Ascoltare un vedere : percorsi di arte e fede,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
3843,NO,NO,Aspettando Babylonica..,132,Castello Di Lagopesole,Avigliano,Potenza,,40.807279,15.733108,Castello Di Lagopesole (Avigliano)
3149,NO,SI,Aspettando l'alba con Pitagora,473,Parco Archeologico Dell'area Urbana Di Metaponto,Bernalda,Matera,Parco Archeologico Dell'area Urbana Di Metaponto,40.383458,16.824093,Parco Archeologico Dell'area Urbana Di Metaponto (Bernalda)
2167,NO,NO,Assemblea dei Lucani nel Mondo 2019,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
4156,NO,SI,Atelier delle verdure nel giardino di Maschito,250,Giardino Di Comunità,Maschito,Potenza,Via Estramurale Forenza,40.91061,15.83080,Giardino Di Comunità (Maschito)
3777,NO,SI,Atelier delle verdure nel giardino di Maschito,250,Giardino Di Comunità,Maschito,Potenza,Via Estramurale Forenza,40.91061,15.83080,Giardino Di Comunità (Maschito)
3922,NO,SI,Atelier delle verdure nel giardino di Maschito,250,Giardino Di Comunità,Maschito,Potenza,Via Estramurale Forenza,40.91061,15.83080,Giardino Di Comunità (Maschito)
4257,NO,SI,Atelier delle verdure nel giardino di Vietri di Potenza,264,Giardino Di Comunità,Vietri Di Potenza,Potenza,Via Dante Alighieri,40.60184,15.50939,Giardino Di Comunità (Vietri Di Potenza)
3778,NO,SI,Atelier delle verdure nel giardino di Vietri di Potenza,264,Giardino Di Comunità,Vietri Di Potenza,Potenza,Via Dante Alighieri,40.60184,15.50939,Giardino Di Comunità (Vietri Di Potenza)
4626,NO,SI,Atella Capitale per un giorno,336,Municipio,Atella,Potenza,Piazza Giacomo Matteotti,40.877643,15.652771,Municipio (Atella)
1708,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
4147,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
4328,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
3959,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
3956,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
4330,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
4329,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
4327,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Apertura Straordinaria,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
1700,NO,SI,Atlante Delle Emozioni Delle Città: I. La Secretissima Camera De Lo Core - Inaugurazione,77,Biblioteca Provinciale T. Stigliani,Matera,Matera,Piazza Vittorio Veneto,40.667170,16.605515,Biblioteca Provinciale T. Stigliani (Matera)
3531,NO,NO,Attilio Troiano,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
2260,NO,NO,Attivazione Reiki I-II e III Livello - Adolfo Soho Brunelli,51,Al Jalil Yoga,Matera,Matera,Via San Pietro Caveoso 6,40.66441,16.60963,Al Jalil Yoga (Matera)
4461,NO,NO,Attivazione Reiki I-II e III Livello - Adolfo Soho Brunelli,51,Al Jalil Yoga,Matera,Matera,Via San Pietro Caveoso 6,40.66441,16.60963,Al Jalil Yoga (Matera)
3348,NO,NO,Audizione compagnia Asd Oltredanza,65,ASD Oltredanza,Matera,Matera,Via Pentasugli18,40.6695,16.6024,ASD Oltredanza (Matera)
2500,NO,NO,Autonomia regionale e unità del Paese. Ciclo di conferenze sul futuro del Mezzogiorno,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
2721,NO,NO,"Autonomia regionale, conferenza di Adriano Giannola, Presidente Svimez",88,Camera di Commercio Industria Artigianato e Agricoltura,Matera,Matera,Via Lucana 82,40.6665686,16.604241,Camera di Commercio Industria Artigianato e Agricoltura (Matera)
1695,NO,SI,Ave Gratia Plena,464,Palazzo Vescovile,Tricarico,Matera,Piazza Monsignor Raffaello Delle Nocche,40.62414,16.14384,Palazzo Vescovile (Tricarico)
2294,NO,NO,Azione di Guerriglia Marketing: Song & Drum Circle,14,Luoghi vari,Matera,Matera,,40.666667,16.6,*Luoghi vari (Matera)
4322,NO,SI,B-side,97,Casa Buffalmacco,Montescaglioso,Matera,Via San Francesco D’assisi 35,40.5549,16.66892,Casa Buffalmacco (Montescaglioso)
4440,NO,SI,B-side,97,Casa Buffalmacco,Montescaglioso,Matera,Via San Francesco D’assisi 35,40.5549,16.66892,Casa Buffalmacco (Montescaglioso)
4441,NO,SI,B-side,97,Casa Buffalmacco,Montescaglioso,Matera,Via San Francesco D’assisi 35,40.5549,16.66892,Casa Buffalmacco (Montescaglioso)
3474,NO,NO,B#SIDE WAR 5 /,291,Ipogei Di Piazza San Francesco / Infopoint Matera 2019,Matera,Matera,Piazza San Francesco,40.6653788,16.6087177,Ipogei Di Piazza San Francesco / Infopoint Matera 2019 (Matera)
3043,NO,NO,Babilonia - Loredana Bertè cover band,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
3841,NO,NO,Babylonica,132,Castello Di Lagopesole,Avigliano,Potenza,,40.807279,15.733108,Castello Di Lagopesole (Avigliano)
4446,NO,SI,Backstage,112,Casa E. Centonze,Miglionico,Matera,Vicolo Kennedy 29,40.56607,16.502,Casa E. Centonze (Miglionico)
4336,NO,SI,Backstage,112,Casa E. Centonze,Miglionico,Matera,Vicolo Kennedy 29,40.56607,16.502,Casa E. Centonze (Miglionico)
2621,NO,SI,Bag da banner di recupero,435,Open Design School - Casino Padula,Matera,Matera,Via Dei Pesci,40.642424,16.624893,Open Design School - Casino Padula (Matera)
3854,NO,SI,Ballo Comune,592,Teatro Ludovico Quaroni,Matera,Matera,Piazza Monte Grappa,40.66077,16.53582,Teatro Ludovico Quaroni (Matera)
3607,NO,NO,Banda Giovanile della ANBIMA Lazio,456,Palazzo Lanfranchi,Matera,Matera,Piazza Giovanni Pascoli 1,40.663230,16.610342,Palazzo Lanfranchi (Matera)
3331,NO,NO,Banda Senza Problemi,422,Museo Archeologico Nazionale Di Venosa,Venosa,Potenza,Piazza Umberto I 49,40.961153,15.818553,Museo Archeologico Nazionale Di Venosa (Venosa)
2795,NO,NO,Barbie Time,588,Teatro,Matera,Matera,Via XX Settembre 14,40.6679190,16.6062209,Teatro (Matera)
4229,NO,NO,Bari Brasil Film Fest 2019 a Matera,195,Cinema Il Piccolo,Matera,Matera,Via XX Settembre 14,40.66805,16.60663,Cinema Il Piccolo (Matera)
3072,NO,SI,Basilicata Creativa,31,Luoghi vari,Trecchina,Potenza,,40.026002,15.775836,*Luoghi vari (Trecchina)
3007,NO,SI,Basilicata Creativa,31,Luoghi vari,Trecchina,Potenza,,40.026002,15.775836,*Luoghi vari (Trecchina)
2914,NO,SI,Basilicata Creativa,568,Santuario Di Santa Maria Regina Di Anglona,Tursi,Matera,Piazza Santa Maria D'Anglona 4,40.2443,16.55752,Santuario Di Santa Maria Regina Di Anglona (Tursi)
2185,NO,SI,Basilicata Creativa,2,Luoghi vari,Abriola,Potenza,,40.5078822,15.8137603,*Luoghi vari (Abriola)
3159,NO,NO,Basilicata Guida agli oggetti della Tradizione,423,Museo Archeologico Nazionale Domenico Ridola,Matera,Matera,Via Domenico Ridola 24,40.663899,16.609270,Museo Archeologico Nazionale Domenico Ridola (Matera)
1660,NO,SI,Basilicata Jazz Orchestra,198,Cineteatro San Mauro,Lavello,Potenza,Via Vittorio Alfieri 24,41.04637,15.79046,Cineteatro San Mauro (Lavello)
2054,NO,NO,Bats in Matera returns at 1806 Café,37,1806 Café,Matera,Matera,Via Lucana 238,40.6613076,16.61025,1806 Café (Matera)
2338,NO,NO,Bats In Matera Sunday Special: Carnivale,37,1806 Café,Matera,Matera,Via Lucana 238,40.6613076,16.61025,1806 Café (Matera)
2245,NO,NO,Bats In Matera: We Are The Eighties!,37,1806 Café,Matera,Matera,Via Lucana 238,40.6613076,16.61025,1806 Café (Matera)
2140,NO,NO,Battere E Levare@1806Café,37,1806 Café,Matera,Matera,Via Lucana 238,40.6613076,16.61025,1806 Café (Matera)
4835,NO,NO,Beat Souls in concerto,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4648,NO,NO,Beat Souls in concerto,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
2532,NO,NO,Beatles. 14 dicembre 1963,237,Galleria Cine Sud,Matera,Matera,Via Antonio Passarelli 29/31,40.6653009,16.6042835,Galleria Cine Sud (Matera)
2990,NO,NO,Beautiful PLAY - U2 & Coldplay,223,El Tablao,Matera,Matera,Via Cesare Beccaria 10,40.6686586,16.6047758,El Tablao (Matera)
4821,NO,NO,BeerFestival Matera,284,Il Chiostro Delle Cererie Hotel,Matera,Matera,Via Cererie 16,40.674546,16.606223,Il Chiostro Delle Cererie Hotel (Matera)
3797,NO,SI,Bellarte,340,Municipio,Bella,Potenza,Corso Italia 1,40.760460,15.539493,Municipio (Bella)
3464,NO,NO,Bentornato Presidente,297,Jazzo Gattini - Centro Visite Parco Della Murgia Materana,Matera,Matera,Contrada Murgia Timone,40.672428,16.629824,Jazzo Gattini - Centro Visite Parco Della Murgia Materana (Matera)
4044,NO,NO,Best Regards,64,Arti Visive Gallery,Matera,Matera,Via Delle Beccherie 41,40.6658511,16.6079531,Arti Visive Gallery (Matera)
4365,NO,SI,BetweENers,512,Piazza San Francesco,Matera,Matera,Piazza San Francesco,40.665178,16.609166,Piazza San Francesco (Matera)
2843,NO,NO,Beyond the screen,156,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco),Matera,Matera,Via San Biagio 31,40.667515,16.607794,Chiesa del Cristo Flagellato (Ex Ospedale San Rocco) (Matera)
2482,NO,NO,Bibliomater - letture per bambini,122,Casa Netural,Matera,Matera,Via Galileo Galilei 1,40.676612,16.594213,Casa Netural (Matera)
4181,NO,NO,Big Tony R -DJ Set,208,Concept - Lunatic Bistrot,Bernalda,Matera,Via Cairoli 5,40.409626,16.688249,Concept - Lunatic Bistrot (Bernalda)
